Cluster,Condition,Time,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
predrought.t6,predrought,t6,ko01230,Biosynthesis of amino acids, 164/2666,  164/2666,9.447899568259727e-61,1.6958979725026212e-58,1.2580624161945849e-58,K00003/K00013/K00014/K00030/K00031/K00052/K00053/K00058/K00133/K00134/K00145/K00147/K00150/K00215/K00220/K00265/K00266/K00286/K00290/K00500/K00548/K00549/K00600/K00611/K00615/K00616/K00619/K00620/K00640/K00641/K00674/K00765/K00766/K00789/K00800/K00812/K00813/K00817/K00818/K00821/K00826/K00831/K00832/K00836/K00850/K00872/K00873/K00891/K00927/K00928/K00930/K00931/K00948/K01079/K01089/K01243/K01438/K01439/K01476/K01496/K01523/K01586/K01609/K01620/K01622/K01623/K01624/K01626/K01647/K01649/K01652/K01653/K01657/K01658/K01681/K01687/K01689/K01693/K01695/K01696/K01697/K01703/K01704/K01705/K01713/K01714/K01733/K01735/K01736/K01738/K01739/K01750/K01752/K01754/K01755/K01758/K01760/K01778/K01783/K01803/K01807/K01808/K01814/K01817/K01834/K01914/K01915/K01940/K01953/K01958/K01959/K01960/K02203/K02204/K02500/K02501/K02502/K03785/K03786/K03856/K04093/K04486/K04516/K04517/K04518/K05602/K05827/K05828/K05829/K05830/K05831/K06001/K06208/K08093/K08094/K09011/K09065/K09758/K10206/K11358/K11645/K11755/K12339/K12524/K12526/K13503/K13810/K13829/K13831/K13832/K13853/K14152/K14155/K14170/K14187/K14260/K14267/K14682/K15633/K15634/K15635/K16306/K16370/K17217,164
predrought.t6,predrought,t6,ko01200,Carbon metabolism, 204/2666,  204/2666,6.279201152316732e-53,7.514110712272356e-51,5.57416804047766e-51,K00018/K00023/K00024/K00027/K00029/K00030/K00031/K00033/K00034/K00036/K00058/K00074/K00121/K00122/K00123/K00124/K00126/K00127/K00131/K00134/K00140/K00148/K00150/K00161/K00162/K00163/K00164/K00169/K00170/K00171/K00172/K00174/K00175/K00176/K00177/K00200/K00201/K00202/K00203/K00209/K00239/K00240/K00241/K00242/K00244/K00245/K00246/K00247/K00248/K00261/K00281/K00282/K00283/K00297/K00317/K00320/K00382/K00577/K00600/K00605/K00615/K00616/K00625/K00626/K00627/K00640/K00658/K00672/K00830/K00831/K00844/K00845/K00850/K00851/K00855/K00863/K00873/K00874/K00886/K00925/K00926/K00927/K00948/K01006/K01007/K01053/K01057/K01070/K01079/K01086/K01455/K01491/K01499/K01595/K01601/K01602/K01610/K01622/K01623/K01624/K01625/K01637/K01638/K01647/K01676/K01677/K01678/K01679/K01681/K01689/K01690/K01715/K01738/K01752/K01754/K01782/K01783/K01803/K01807/K01808/K01810/K01825/K01834/K01846/K01847/K01848/K01849/K01895/K01902/K01903/K01938/K01958/K01959/K01960/K01961/K01962/K01963/K01965/K01966/K02160/K02203/K02437/K02446/K03388/K03389/K03390/K03396/K03737/K03738/K03781/K03841/K04835/K05299/K05606/K07404/K07516/K08093/K08094/K08318/K08691/K09709/K10713/K10714/K10944/K10945/K10946/K11261/K11263/K11517/K11529/K11532/K11645/K13788/K13810/K13831/K14028/K14083/K14446/K14447/K14448/K14449/K14469/K14470/K14472/K14534/K15016/K15019/K15024/K15052/K15230/K15231/K15232/K15633/K15634/K15635/K15916/K15918/K16306/K16370/K17865/K18119/K18122/K18209/K19268,204
predrought.t6,predrought,t6,ko02020,Two-component system, 215/2666,  215/2666,1.7459950318334801e-32,1.5670305410705485e-30,1.1624651132996593e-30,K00027/K00066/K00244/K00245/K00246/K00247/K00370/K00371/K00373/K00374/K00404/K00405/K00406/K00407/K00410/K00411/K00412/K00413/K00425/K00426/K00575/K00626/K00990/K01034/K01035/K01051/K01077/K01113/K01179/K01425/K01467/K01546/K01547/K01548/K01643/K01644/K01791/K01915/K01991/K02040/K02106/K02259/K02313/K02398/K02402/K02403/K02405/K02406/K02472/K02488/K02490/K02491/K02556/K02584/K02650/K02657/K02658/K02659/K02660/K02667/K02668/K03092/K03406/K03407/K03408/K03412/K03413/K03415/K03532/K03563/K03620/K03776/K04751/K04771/K05874/K05966/K06281/K06282/K06596/K06598/K07165/K07260/K07636/K07637/K07638/K07640/K07641/K07642/K07644/K07645/K07646/K07649/K07651/K07652/K07653/K07654/K07657/K07658/K07659/K07660/K07662/K07663/K07664/K07665/K07666/K07667/K07668/K07669/K07670/K07673/K07675/K07677/K07679/K07683/K07684/K07685/K07686/K07688/K07689/K07690/K07692/K07693/K07696/K07705/K07708/K07709/K07710/K07711/K07712/K07713/K07714/K07715/K07716/K07720/K07768/K07774/K07776/K07777/K07778/K07783/K07787/K07788/K07789/K07793/K07794/K07795/K07798/K07799/K07806/K07810/K08082/K08083/K08372/K08641/K08738/K09474/K09696/K09697/K10001/K10002/K10003/K10004/K10125/K10126/K10255/K10715/K10914/K10941/K10942/K10943/K11103/K11357/K11383/K11384/K11443/K11444/K11617/K11618/K11624/K11688/K11689/K11690/K12340/K13040/K13486/K13487/K13488/K13489/K13490/K13491/K13584/K13587/K13588/K13589/K13598/K13599/K13815/K13816/K13924/K14205/K14980/K14981/K14986/K14987/K15011/K15012/K15861/K15862/K16692/K18351/K18352/K19620/K19641/K19661/K19668,215
predrought.t6,predrought,t6,ko00630,Glyoxylate and dicarboxylate metabolism, 70/2666,  70/2666,1.4480431716789548e-26,1.0396949972654896e-24,7.712735209153169e-25,K00015/K00018/K00023/K00024/K00042/K00090/K00104/K00122/K00123/K00124/K00126/K00127/K00281/K00282/K00283/K00284/K00382/K00600/K00605/K00626/K00830/K00865/K01091/K01432/K01433/K01455/K01458/K01569/K01577/K01601/K01602/K01608/K01625/K01637/K01638/K01647/K01681/K01816/K01846/K01847/K01848/K01849/K01895/K01915/K01965/K01966/K02437/K03418/K03779/K03780/K03781/K04835/K05606/K07130/K07246/K08691/K11263/K11472/K11473/K11517/K11529/K12972/K14446/K14447/K14448/K14449/K15918/K17865/K18123/K19268,70
predrought.t6,predrought,t6,ko00520,Amino sugar and nucleotide sugar metabolism, 91/2666,  91/2666,1.0389441466319097e-25,6.2163491440142595e-24,4.611453843822336e-24,K00012/K00066/K00075/K00326/K00523/K00790/K00820/K00844/K00845/K00847/K00849/K00884/K00886/K00963/K00965/K00966/K00971/K00972/K00975/K00978/K00983/K00992/K01183/K01198/K01207/K01209/K01443/K01452/K01639/K01654/K01709/K01711/K01784/K01787/K01791/K01809/K01810/K01835/K01840/K01854/K02377/K02472/K02473/K02474/K02564/K02779/K02793/K02794/K02795/K02796/K02804/K03431/K04042/K05304/K06118/K07102/K07106/K07806/K08678/K08679/K09001/K10011/K10012/K11528/K12373/K12446/K12448/K12452/K12454/K13010/K13015/K13016/K13017/K13018/K13019/K13020/K13810/K15778/K15855/K15856/K15894/K15897/K15916/K15921/K16011/K16190/K16881/K17716/K18429/K18430/K18676,91
predrought.t6,predrought,t6,ko00620,Pyruvate metabolism, 78/2666,  78/2666,1.5007803313370784e-24,7.696859127857302e-23,5.709735696665878e-23,K00001/K00016/K00024/K00027/K00029/K00090/K00101/K00102/K00114/K00121/K00128/K00132/K00138/K00156/K00158/K00161/K00162/K00163/K00169/K00170/K00171/K00172/K00174/K00175/K00244/K00245/K00246/K00247/K00382/K00625/K00626/K00627/K00656/K00873/K00925/K01003/K01006/K01007/K01026/K01067/K01069/K01512/K01571/K01595/K01596/K01610/K01638/K01649/K01676/K01677/K01678/K01679/K01759/K01895/K01905/K01958/K01959/K01960/K01961/K01962/K01963/K02160/K03737/K03777/K03778/K04021/K04072/K04073/K11263/K12957/K12972/K13788/K13953/K13954/K13979/K14028/K15024/K18930,78
predrought.t6,predrought,t6,ko00260,"Glycine, serine and threonine metabolism", 67/2666,  67/2666,2.0746592970014375e-23,9.31003359529395e-22,6.906431607123206e-22,K00003/K00018/K00058/K00060/K00090/K00108/K00130/K00133/K00273/K00274/K00276/K00281/K00282/K00283/K00301/K00302/K00303/K00304/K00305/K00315/K00382/K00499/K00542/K00544/K00600/K00605/K00639/K00643/K00827/K00830/K00831/K00836/K00865/K00872/K00928/K01079/K01620/K01695/K01696/K01697/K01733/K01752/K01753/K01754/K01758/K01834/K02203/K02204/K02437/K06001/K06720/K10674/K11529/K12235/K12524/K12526/K12972/K13745/K15633/K15634/K15635/K15784/K15785/K15789/K15918/K17103/K17217,67
predrought.t6,predrought,t6,ko00010,Glycolysis / Gluconeogenesis, 67/2666,  67/2666,5.250515861874585e-22,1.884935194412976e-20,1.3982952768992316e-20,K00001/K00016/K00114/K00121/K00128/K00129/K00131/K00134/K00138/K00150/K00161/K00162/K00163/K00169/K00170/K00171/K00172/K00174/K00175/K00382/K00627/K00844/K00845/K00850/K00873/K00886/K00895/K00927/K01006/K01007/K01086/K01222/K01596/K01610/K01622/K01623/K01624/K01689/K01785/K01792/K01803/K01810/K01834/K01835/K01895/K01905/K02446/K02779/K03737/K03841/K04041/K04072/K11532/K11645/K12957/K13810/K13953/K13954/K13979/K14028/K15633/K15634/K15635/K15778/K15916/K16306/K16370,67
predrought.t6,predrought,t6,ko00362,Benzoate degradation, 67/2666,  67/2666,5.250515861874585e-22,1.884935194412976e-20,1.3982952768992316e-20,K00074/K00217/K00252/K00446/K00448/K00449/K00481/K00626/K00632/K01031/K01032/K01055/K01075/K01607/K01615/K01617/K01666/K01692/K01782/K01821/K01825/K01856/K01857/K02554/K03381/K04073/K04098/K04100/K04101/K04105/K04107/K04108/K04109/K04110/K04112/K04113/K04114/K04115/K04116/K04117/K05549/K05550/K07104/K07516/K07535/K07536/K07537/K07538/K07539/K07823/K10217/K10218/K10219/K10220/K10221/K10621/K10622/K14333/K14727/K15511/K15512/K15513/K16173/K16514/K16515/K18364/K18365,67
predrought.t6,predrought,t6,ko00720,Carbon fixation pathways in prokaryotes, 69/2666,  69/2666,1.0727255373554011e-21,3.500986071914445e-20,2.5971249851762346e-20,K00024/K00031/K00169/K00170/K00171/K00172/K00174/K00175/K00176/K00177/K00239/K00240/K00241/K00242/K00244/K00245/K00246/K00247/K00297/K00625/K00626/K00925/K01006/K01007/K01491/K01595/K01676/K01677/K01678/K01679/K01681/K01847/K01848/K01849/K01895/K01902/K01903/K01938/K01958/K01959/K01960/K01961/K01962/K01963/K02160/K03737/K05299/K05606/K08691/K09709/K13788/K14449/K14469/K14470/K14472/K14534/K15016/K15019/K15024/K15052/K15230/K15231/K15232/K18209/K18593/K18594/K18602/K18603/K18604,69
predrought.t6,predrought,t6,ko00650,Butanoate metabolism, 67/2666,  67/2666,1.0292020018661738e-20,3.0790293222496366e-19,2.2841061971240526e-19,K00004/K00019/K00023/K00074/K00100/K00132/K00135/K00169/K00170/K00171/K00172/K00174/K00175/K00209/K00239/K00240/K00241/K00242/K00244/K00245/K00246/K00247/K00248/K00626/K00656/K00823/K01027/K01028/K01029/K01034/K01035/K01039/K01040/K01574/K01575/K01580/K01615/K01640/K01641/K01652/K01653/K01692/K01715/K01782/K01799/K01825/K01896/K01907/K03366/K03737/K03821/K04072/K04073/K05973/K07246/K07250/K07516/K07518/K08318/K14534/K16871/K17865/K18009/K18119/K18122/K18369/K18372,67
predrought.t6,predrought,t6,ko03070,Bacterial secretion system, 52/2666,  52/2666,1.6822522184127188e-20,4.645604203155124e-19,3.446233289541845e-19,K02452/K02453/K02454/K02455/K02456/K02457/K02458/K02459/K02460/K02461/K02462/K03070/K03071/K03072/K03073/K03074/K03075/K03076/K03106/K03110/K03116/K03117/K03118/K03195/K03196/K03197/K03198/K03199/K03200/K03201/K03203/K03204/K03205/K03210/K03217/K03222/K03224/K03226/K03229/K03230/K11003/K11004/K11891/K11892/K11903/K11904/K11906/K11907/K11912/K11913/K12257/K12340,52
predrought.t6,predrought,t6,ko02040,Flagellar assembly, 43/2666,  43/2666,3.571120533585962e-20,9.15737336826686e-19,6.793184172911642e-19,K02386/K02387/K02388/K02389/K02390/K02391/K02392/K02393/K02394/K02395/K02396/K02397/K02398/K02399/K02400/K02401/K02402/K02403/K02405/K02406/K02407/K02408/K02409/K02410/K02411/K02412/K02413/K02414/K02415/K02416/K02417/K02418/K02419/K02420/K02421/K02422/K02423/K02556/K02557/K03086/K03092/K10941/K10943,43
predrought.t6,predrought,t6,ko00680,Methane metabolism, 93/2666,  93/2666,2.9591740688822646e-18,7.082289938191553e-17,5.253831855629564e-17,K00018/K00024/K00058/K00121/K00122/K00123/K00124/K00126/K00127/K00148/K00169/K00170/K00171/K00172/K00200/K00201/K00202/K00203/K00317/K00320/K00441/K00577/K00600/K00625/K00672/K00830/K00831/K00850/K00863/K00925/K01007/K01070/K01079/K01086/K01499/K01595/K01622/K01623/K01624/K01689/K01834/K01895/K02203/K02446/K03388/K03389/K03390/K03396/K03532/K03841/K04041/K05299/K05884/K05979/K06034/K06914/K07072/K07812/K08093/K08094/K08097/K08685/K08691/K09733/K10713/K10714/K10944/K10945/K10946/K11212/K11261/K11529/K11532/K11645/K11779/K11781/K12234/K13039/K13788/K13831/K14028/K14083/K14941/K15228/K15229/K15633/K15634/K15635/K16254/K16257/K16259/K16306/K16370,93
predrought.t6,predrought,t6,ko03010,Ribosome, 75/2666,  75/2666,9.282401103129891e-18,2.0827387475147694e-16,1.5450312362446465e-16,K02863/K02864/K02866/K02867/K02869/K02871/K02874/K02876/K02877/K02878/K02879/K02881/K02883/K02884/K02886/K02887/K02888/K02890/K02892/K02895/K02897/K02899/K02902/K02904/K02906/K02907/K02908/K02909/K02910/K02911/K02912/K02913/K02914/K02916/K02919/K02921/K02926/K02927/K02929/K02930/K02931/K02933/K02935/K02936/K02939/K02945/K02946/K02948/K02950/K02952/K02954/K02956/K02959/K02961/K02963/K02965/K02967/K02968/K02970/K02975/K02977/K02978/K02979/K02982/K02983/K02984/K02986/K02987/K02988/K02990/K02991/K02992/K02994/K02995/K02996,75
predrought.t6,predrought,t6,ko00240,Pyrimidine metabolism, 62/2666,  62/2666,6.353419320757735e-17,1.3416926683247216e-15,9.953034601558556e-16,K00226/K00254/K00525/K00526/K00527/K00560/K00609/K00610/K00756/K00757/K00758/K00761/K00762/K00857/K00876/K00940/K00943/K00945/K01081/K01119/K01464/K01465/K01485/K01489/K01493/K01494/K01518/K01520/K01591/K01937/K01955/K01956/K02566/K02823/K02825/K03465/K03783/K03784/K03787/K04765/K06016/K06287/K06952/K06966/K07023/K07043/K08722/K09018/K09019/K09020/K09021/K09023/K09024/K09769/K09903/K11540/K13421/K16328/K16329/K16904/K17723/K17828,62
predrought.t6,predrought,t6,ko00051,Fructose and mannose metabolism, 62/2666,  62/2666,1.158011713202671e-16,2.3095900279986604e-15,1.7133155756741276e-15,K00008/K00011/K00064/K00066/K00594/K00844/K00847/K00848/K00850/K00863/K00882/K00895/K00966/K00971/K01086/K01218/K01622/K01623/K01624/K01628/K01711/K01729/K01803/K01805/K01808/K01809/K01813/K01818/K01820/K01840/K02377/K02446/K02768/K02770/K02793/K02794/K02795/K02796/K02800/K03332/K03841/K04041/K05947/K07026/K07046/K08261/K11532/K11645/K12661/K15778/K15856/K15916/K16011/K16306/K16370/K16881/K18333/K18334/K18335/K18336/K19270/K19355,62
predrought.t6,predrought,t6,ko00020,Citrate cycle (TCA cycle), 42/2666,  42/2666,6.625649081868555e-16,1.2518989581004271e-14,9.286920873754818e-15,K00024/K00030/K00031/K00161/K00162/K00163/K00164/K00169/K00170/K00171/K00172/K00174/K00175/K00176/K00177/K00239/K00240/K00241/K00242/K00244/K00245/K00246/K00247/K00382/K00627/K00658/K01596/K01610/K01647/K01676/K01677/K01678/K01679/K01681/K01902/K01903/K01958/K01959/K01960/K03737/K15230/K15231,42
predrought.t6,predrought,t6,ko04112,Cell cycle - Caulobacter, 27/2666,  27/2666,2.196550347027051e-15,3.9428078729135566e-14,2.9248801989360207e-14,K01338/K01358/K02313/K02314/K02488/K02563/K02651/K03531/K03544/K03588/K03589/K03590/K06985/K07716/K11357/K11443/K11749/K13581/K13582/K13583/K13584/K13587/K13588/K13589/K13590/K13592/K13593,27
predrought.t6,predrought,t6,ko00920,Sulfur metabolism, 59/2666,  59/2666,4.4203208004034415e-15,7.556643654023026e-14,5.6057201127923346e-14,K00184/K00185/K00299/K00380/K00381/K00387/K00390/K00392/K00394/K00395/K00640/K00641/K00860/K00955/K00956/K00957/K00958/K00988/K01011/K01082/K01738/K01739/K02045/K02046/K02047/K02048/K02439/K03119/K04091/K05301/K06881/K07306/K08352/K10764/K10831/K11181/K15551/K15552/K15553/K15554/K15555/K15762/K15765/K16937/K16968/K16969/K17217/K17218/K17222/K17223/K17224/K17225/K17226/K17227/K17228/K17229/K17230/K17285/K17996,59
predrought.t6,predrought,t6,ko00230,Purine metabolism, 94/2666,  94/2666,9.3548310794355e-15,1.5265383443260654e-13,1.1324269201421921e-13,K00073/K00087/K00088/K00364/K00365/K00525/K00526/K00527/K00602/K00759/K00760/K00764/K00769/K00839/K00856/K00860/K00926/K00939/K00940/K00942/K00948/K00951/K00955/K00956/K00957/K00958/K00988/K01081/K01119/K01120/K01129/K01139/K01239/K01241/K01428/K01429/K01430/K01466/K01477/K01483/K01486/K01487/K01488/K01515/K01518/K01524/K01525/K01588/K01589/K01756/K01768/K01769/K01835/K01839/K01923/K01933/K01939/K01945/K01951/K01952/K02083/K02428/K02566/K03651/K03783/K03784/K03787/K04765/K05873/K06863/K06928/K06952/K06966/K07023/K07127/K08289/K08722/K09769/K11175/K11177/K11178/K13479/K13481/K13482/K13483/K13485/K14048/K14977/K15778/K16840/K16841/K16856/K19572/K19710,94
predrought.t6,predrought,t6,ko01250,Biosynthesis of nucleotide sugars, 90/2666,  90/2666,7.562522388489981e-14,1.1804111032469144e-12,8.756604870883136e-13,K00012/K00066/K00067/K00075/K00469/K00523/K00790/K00820/K00844/K00845/K00847/K00849/K00884/K00886/K00963/K00965/K00966/K00971/K00972/K00973/K00975/K00978/K00979/K00983/K00992/K01627/K01654/K01709/K01710/K01711/K01784/K01790/K01791/K01809/K01810/K01835/K01840/K01854/K02377/K02472/K02473/K02474/K02805/K03270/K03271/K03272/K03273/K03274/K03431/K04042/K05304/K06041/K06118/K07031/K07102/K07806/K08678/K08679/K09001/K10011/K12446/K12448/K12452/K12454/K12710/K13010/K13016/K13017/K13018/K13019/K13020/K13310/K13317/K13810/K15669/K15778/K15856/K15894/K15897/K15916/K16011/K16190/K16436/K16704/K17716/K17947/K18429/K18430/K19068/K19180,90
predrought.t6,predrought,t6,ko00030,Pentose phosphate pathway, 48/2666,  48/2666,1.8627010500947887e-13,2.786290320766788e-12,2.0669445862893928e-012,K00033/K00034/K00036/K00090/K00117/K00131/K00615/K00616/K00850/K00851/K00852/K00874/K00895/K00948/K01053/K01057/K01086/K01619/K01621/K01622/K01623/K01624/K01625/K01690/K01783/K01807/K01808/K01810/K01835/K01839/K02446/K03738/K03841/K04041/K06151/K06152/K07404/K08093/K08094/K11529/K11532/K11645/K13810/K13831/K15778/K15916/K16306/K16370,48
predrought.t6,predrought,t6,ko00360,Phenylalanine metabolism, 44/2666,  44/2666,5.72463136656199e-13,8.220570642383017e-12,6.09823888732709e-12,K00055/K00074/K00129/K00146/K00274/K00276/K00285/K00457/K00500/K00529/K00812/K00813/K00817/K00824/K00832/K01426/K01451/K01593/K01666/K01692/K01912/K02554/K02609/K02610/K02611/K02612/K02613/K02614/K02615/K02618/K03782/K03825/K04073/K05710/K05712/K05713/K05714/K10775/K11358/K13574/K15866/K18361/K18362/K18363,44
predrought.t6,predrought,t6,ko00270,Cysteine and methionine metabolism, 60/2666,  60/2666,7.128618361808033e-13,9.842976891881093e-12,7.301783180313493e-12,K00003/K00016/K00024/K00058/K00133/K00456/K00544/K00547/K00548/K00549/K00558/K00640/K00641/K00772/K00789/K00797/K00812/K00813/K00826/K00827/K00831/K00832/K00837/K00899/K00928/K01011/K01243/K01251/K01505/K01611/K01697/K01738/K01739/K01740/K01752/K01758/K01760/K01761/K01919/K01920/K05396/K08963/K08964/K08967/K09758/K09880/K10764/K11358/K12339/K12524/K12526/K12960/K13060/K14155/K16843/K16844/K16845/K16846/K17217/K17950,60
predrought.t6,predrought,t6,ko00250,"Alanine, aspartate and glutamate metabolism", 41/2666,  41/2666,2.0811280503983288e-12,2.6683034646178572e-11,1.9794187847773578e-11,K00135/K00259/K00261/K00262/K00265/K00266/K00278/K00294/K00609/K00610/K00764/K00812/K00813/K00820/K00823/K00827/K00830/K01424/K01425/K01580/K01744/K01755/K01756/K01779/K01914/K01915/K01939/K01940/K01953/K01955/K01956/K07250/K09758/K11358/K11540/K13051/K13821/K14260/K15371/K16871/K19244,41
predrought.t6,predrought,t6,ko00280,"Valine, leucine and isoleucine degradation", 41/2666,  41/2666,2.0811280503983288e-12,2.6683034646178572e-11,1.9794187847773578e-11,K00020/K00128/K00140/K00166/K00167/K00187/K00248/K00249/K00253/K00263/K00382/K00626/K00632/K00822/K00826/K00827/K01027/K01028/K01029/K01640/K01641/K01692/K01782/K01825/K01847/K01848/K01849/K01907/K01965/K01966/K01968/K01969/K05606/K07250/K09478/K09699/K11263/K11381/K13766/K18660/K18661,41
predrought.t6,predrought,t6,ko00640,Propanoate metabolism, 49/2666,  49/2666,9.852930021766492e-12,1.2197247854531622e-10,9.048244266812785e-11,K00016/K00140/K00166/K00167/K00169/K00170/K00171/K00172/K00248/K00382/K00625/K00656/K00822/K00823/K00925/K01026/K01578/K01659/K01692/K01699/K01720/K01734/K01782/K01825/K01847/K01848/K01849/K01895/K01902/K01903/K01905/K01908/K01961/K01962/K01963/K01965/K01966/K02160/K03417/K05606/K07250/K09699/K09788/K11263/K11264/K11381/K13788/K15024/K19745,49
predrought.t6,predrought,t6,ko00330,Arginine and proline metabolism, 53/2666,  53/2666,1.0934672816871794e-11,1.308515847085658e-10,9.706920079538822e-11,K00128/K00137/K00147/K00273/K00274/K00286/K00294/K00316/K00318/K00472/K00542/K00657/K00673/K00797/K00812/K00813/K00819/K00824/K00931/K01259/K01426/K01470/K01473/K01474/K01476/K01480/K01484/K01485/K01581/K01583/K01584/K01585/K01611/K01750/K01777/K02626/K05526/K06447/K09123/K09251/K09471/K09472/K10536/K10794/K11358/K12251/K12254/K12255/K12256/K13747/K13821/K18123/K18384,53
predrought.t6,predrought,t6,ko00910,Nitrogen metabolism, 38/2666,  38/2666,1.4472841014989931e-11,1.6760483627036726e-10,1.2433374454303744e-10,K00261/K00262/K00265/K00266/K00284/K00362/K00363/K00366/K00367/K00368/K00370/K00371/K00372/K00374/K00376/K00459/K00926/K01455/K01501/K01673/K01674/K01725/K01915/K02305/K02567/K02568/K02575/K03385/K04561/K10944/K10945/K10946/K15371/K15576/K15577/K15578/K15864/K15876,38
