Mass,MolecularFormula,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway,KEGG_module,KEGG_brite,KEGG_enzyme,KEGG_reaction
409.0201303,C20H10O10,cpd:C18014,"3,8'-Biflaviolin;2,3',4,6',7,8'-Hexahydroxy-1,2'-binaphthalene-1',4',5,8-tetraone",C20H10O10,NA,NA,NA,1.14.19.69,R08913
409.1504331,C20H26O9,cpd:C08752,Bruceine D,C20H26O9,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Triterpenoids (C30);   Dammarenes;    C08752  Bruceine D,NA,NA
409.2231766,C22H34O7,cpd:C08772,Nigakihemiacetal A,C22H34O7,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Triterpenoids (C30);   Dammarenes;    C08772  Nigakihemiacetal A,NA,NA
409.2231766,C22H34O7,cpd:C09076,Coleonol;Colforsin;Forskolin,C22H34O7,NA,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010403 Labdane and halimane diterpenoids;     C09076  Coleonol;Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Others;    C09076  Coleonol;Target-based classification of compounds [BR:br08010]; Enzymes;  Lyases;   adenylate cyclase;    C09076  Coleonol;Target-based classification of drugs [BR:br08310]; Enzymes;  Lyases (EC4);   Phosphorus-oxygen lyases;    ADCY;     D03584  Colforsin (USAN/INN),NA,NA
409.25958,C23H38O6,cpd:C03641,Sterol 3-beta-D-glucoside,C23H38O6,NA,NA,Glycosides [BR:br08021]; O-glycosides;  Saponins;   Steroid;    C03641  Sterol 3-beta-D-glucoside,2.4.1.173,R02113
409.3112134,C28H42O2,cpd:C14154,beta-Tocotrienol,C28H42O2,Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites,"Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol",Lipids [BR:br08002]; PR  Prenol lipids;  PR02 Quinones and hydroquinones;   PR0202 Vitamin E;    C14154  beta-Tocotrienol,2.1.1.95,R10492
409.3112134,C28H42O2,cpd:C14155,gamma-Tocotrienol,C28H42O2,Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites,"Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol",Lipids [BR:br08002]; PR  Prenol lipids;  PR02 Quinones and hydroquinones;   PR0202 Vitamin E;    C14155  gamma-Tocotrienol,2.1.1.95;5.5.1.24,R10491 R10624
409.3112134,C28H42O2,cpd:C20738,"6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol",C28H42O2,Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites,"Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol",NA,2.1.1.295;5.5.1.24,R10624 R10710
411.108594,C22H20O8,cpd:C10875,Podophyllotoxone,C22H20O8,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10875  Podophyllotoxone,NA,NA
411.108594,C22H20O8,cpd:C12424,Aklavinone,C22H20O8,Biosynthesis of type II polyketide products;Metabolic pathways;Biosynthesis of secondary metabolites,"Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone",NA,1.1.1.362;1.14.13.180;2.4.1.326,R06682 R06683 R09331
411.108594,C22H20O8,cpd:C20046,Mollicellin C,C22H20O8,NA,NA,Natural toxins [BR:br08009]; Fungal toxins;  Mycotoxins;   Others;    C20046  Mollicellin C,NA,NA
411.2388314,C22H36O7,cpd:C09103,Grayanotoxin I;Rhodotoxine,C22H36O7,NA,NA,"Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010418 Leucothol and grayanotoxane diterpenoids;     C09103  Grayanotoxin I;Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Grayanoids;    C09103  Grayanotoxin I;Natural toxins [BR:br08009]; Phytotoxins;  Terpenoids;   Diterpenoids;    C09103  Grayanotoxin I;Target-based classification of compounds [BR:br08010]; Ion channels;  Voltage-gated cation channels;   Na+ channel, SCN alpha, NaV1.x;    voltage-gated sodium channel;     C09103  Grayanotoxin I",NA,NA
411.3268417,C28H44O2,cpd:C08211,Doxercalciferol;1alpha-Hydroxyergocalciferol,C28H44O2,NA,NA,"Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; H SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS;  H05 CALCIUM HOMEOSTASIS;   H05B ANTI-PARATHYROID AGENTS;    H05BX Other anti-parathyroid agents;     H05BX03 Doxercalciferol;      D01009  Doxercalciferol (USAN/INN) &lt;US&gt;;USP drug classification [BR:br08302]; Metabolic Bone Disease Agents;  Vitamin D-related Agents;   Doxercalciferol;    D01009  Doxercalciferol (USAN/INN);Target-based classification of drugs [BR:br08310]; Nuclear receptors;  Thyroid hormone like receptors;   Vitamin D3 like receptor;    NR1I1 (VDR);     D01009  Doxercalciferol (USAN/INN) &lt;US&gt;;New drug approvals in the USA [br08319.html]; New molecular entities and new therapeutic biological products;  D01009;New drug approvals in the USA, Europe and Japan [br08328.html]; Approval dates by FDA, EMA and PMDA;  D01009",NA,NA
411.3268417,C28H44O2,cpd:C21958,"(10Z,13Z,16Z,19Z,22Z,25Z)-Octacosahexaenoic acid;10Z,13Z,16Z,19Z,22Z,25Z-Octacosahexaenoic acid;(10Z,13Z,16Z,19Z,22Z,25Z)-Octacosa-10,13,16,19,22,25-hexaenoic acid",C28H44O2,NA,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0103 Unsaturated fatty acids;    Polyunsaturated fatty acids;     C21958  (10Z,13Z,16Z,19Z,22Z,25Z)-Octacosa-10,13,16,19,22,25-hexaenoic acid",NA,NA
413.0878233,C21H18O9,cpd:C12383,Premithramycinone,C21H18O9,Biosynthesis of type II polyketide products;Metabolic pathways;Biosynthesis of secondary metabolites,"Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin",NA,2.1.1.-;2.4.1.-,R06715 R06716
413.0878233,C21H18O9,cpd:C18632,1-OH-Nogalamycinone,C21H18O9,Biosynthesis of type II polyketide products;Biosynthesis of secondary metabolites,NA,NA,NA,R09330
413.1089318,C18H22O11,cpd:C09769,Asperuloside,C18H22O11,Monoterpenoid biosynthesis;Biosynthesis of secondary metabolites,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Iridoids;    C09769  Asperuloside;Glycosides [BR:br08021]; O-glycosides;  Iridoid glycosides;   C09769  Asperuloside,NA,R05900
413.1089318,C18H22O11,cpd:C09795,Paederoside,C18H22O11S,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Iridoids;    C09795  Paederoside;Glycosides [BR:br08021]; O-glycosides;  Iridoid glycosides;   C09795  Paederoside,NA,NA
413.1242192,C22H22O8,cpd:C10871,Picropodophyllin,C22H22O8,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10871  Picropodophyllin,NA,NA
413.1242192,C22H22O8,cpd:C10874,Podophyllotoxin,C22H22O8,Biosynthesis of various secondary metabolites - part 2;Biosynthesis of phenylpropanoids;Metabolic pathways;Biosynthesis of secondary metabolites,"Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin","Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10874  Podophyllotoxin;Natural toxins [BR:br08009]; Phytotoxins;  Others;   Others;    C10874  Podophyllotoxin;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; D DERMATOLOGICALS;  D06 ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE;   D06B CHEMOTHERAPEUTICS FOR TOPICAL USE;    D06BB Antivirals;     D06BB04 Podophyllotoxin;      D05529  Podofilox (USAN) &lt;US&gt;;USP drug classification [BR:br08302]; Dermatological Agents;  Dermatological Agents, Other;   Warts and Actinic Keratosis Agents;    Podofilox;     D05529  Podofilox (USAN);Antimicrobials [BR:br08307]; Antivirals;  Others;   Natural product;    D05529  Podofilox (USAN) &lt;US&gt;;Antimicrobials abbreviations [BR:br08327]; Antivirals;  Others;   Natural product;    D05529  Podofilox (USAN)",NA,R12127
413.160657,C23H26O7,cpd:C10707,Neoisostegane,C23H26O7,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10707  Neoisostegane,NA,NA
415.1034575,C21H20O9,cpd:C10216,Daidzin;Daidzein 7-O-glucoside,C21H20O9,Isoflavonoid biosynthesis,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10216  Daidzin;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10216  Daidzin;Glycosides [BR:br08021]; O-glycosides;  Flavonoid glycosides;   Isoflavones;    C10216  Daidzin,2.3.1.115;2.4.1.170,R07720 R07721
415.1034575,C21H20O9,cpd:C10316,Chrysophanol 8-O-beta-D-glucoside;Chrysophanol 8-glucoside,C21H20O9,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK13 Aromatic polyketides;   PK1304 Anthracenes and phenanthrenes;    C10316  Chrysophanol 8-O-beta-D-glucoside;Phytochemical compounds [BR:br08003]; Polyketides;  Anthraquinones;   Anthraquinone type;    C10316  Chrysophanol 8-O-beta-D-glucoside;Glycosides [BR:br08021]; O-glycosides;  Anthraquinone glycosides;   C10316  Chrysophanol 8-O-beta-D-glucoside,NA,NA
415.1034575,C21H20O9,cpd:C10346,Frangulin A,C21H20O9,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Anthraquinones;   Anthraquinone type;    C10346  Frangulin A;Glycosides [BR:br08021]; O-glycosides;  Anthraquinone glycosides;   C10346  Frangulin A,NA,NA
415.1034575,C21H20O9,cpd:C10524,Puerarin,C21H20O9,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10524  Puerarin;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10524  Puerarin;Glycosides [BR:br08021]; C-glycosides;  C10524  Puerarin,NA,NA
415.1034575,C21H20O9,cpd:C15580,Flavonol 7-O-beta-D-glucoside,C21H20O9,NA,NA,Glycosides [BR:br08021]; O-glycosides;  Flavonoid glycosides;   Flavones and flavonols;    C15580  Flavonol 7-O-beta-D-glucoside,2.4.1.237,R07338
415.1398262,C22H24O8,cpd:C10544,1-Acetoxypinoresinol,C22H24O8,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10544  1-Acetoxypinoresinol,NA,NA
415.1398262,C22H24O8,cpd:C13680,Lophotoxin,C22H24O8,NA,NA,NA,NA,NA
415.1762394,C23H28O7,cpd:C09413,Erioflorin methacrylate,C23H28O7,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09413  Erioflorin methacrylate,NA,NA
415.1948575,C24H32O4S,cpd:C07310,Spironolactone,C24H32O4S,NA,NA,"Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; C CARDIOVASCULAR SYSTEM;  C03 DIURETICS;   C03D POTASSIUM-SPARING AGENTS;    C03DA Aldosterone antagonists;     C03DA01 Spironolactone;      D00443  Spironolactone (JP18/USP/INN) &lt;JP/US&gt;;USP drug classification [BR:br08302]; Cardiovascular Agents;  Diuretics, Potassium-sparing;   Spironolactone;    D00443  Spironolactone (JP18/USP/INN);Therapeutic category of drugs in Japan [BR:br08301]; 2  Agents affecting individual organs;  21  Cardiovascular agents;   213  Diuretics;    2133  Antialdosterones;     D00443  Spironolactone (JP18/USP/INN);Target-based classification of drugs [BR:br08310]; Nuclear receptors;  Estrogen like receptors;   3-Ketosteroid receptor;    NR3C2 (MR);     D00443  Spironolactone (JP18/USP/INN) &lt;JP/US&gt;;Drugs listed in the Japanese Pharmacopoeia [BR:br08311]; Chemicals;  D00443  Spironolactone;  D00443  Spironolactone tablets",NA,NA
415.2337175,C21H36O8,cpd:C17864,Atractyloside G,C21H36O8,NA,NA,NA,NA,NA
417.0827027,C20H18O10,cpd:C20727,Kaempferol 3-O-beta-D-xyloside,C20H18O10,NA,NA,NA,2.4.2.56,R10609
417.1191098,C21H22O9,cpd:C10305,Barbaloin;Aloin;Aloin A,C21H22O9,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Anthraquinones;   Anthrone type;    C10305  Barbaloin;Glycosides [BR:br08021]; C-glycosides;  C10305  Barbaloin;Risk category of Japanese OTC drugs [BR:br08312]; Third-class OTC drugs;  Inorganic and organic chemicals;   Aloin;    C10305  Barbaloin,NA,NA
417.1191098,C21H22O9,cpd:C16978,Isoliquiritin,C21H22O9,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1212 Chalcones and dihydrochalcones;    C16978  Isoliquiritin;Glycosides [BR:br08021]; O-glycosides;  Chalcone glycosides;   C16978  Isoliquiritin,NA,NA
417.1191098,C21H22O9,cpd:C16989,Liquiritin;Liquiritigenin-4'-beta-glucoside,C21H22O9,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1214 Flavanones;    C16989  Liquiritin;Glycosides [BR:br08021]; O-glycosides;  Flavonoid glycosides;   Flavanones;    C16989  Liquiritin,NA,NA
417.1191098,C21H22O9,cpd:C17778,Isobarbaloin;Aloin B,C21H22O9,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Anthraquinones;   Anthrone type;    C17778  Isobarbaloin;Glycosides [BR:br08021]; C-glycosides;  C17778  Isobarbaloin,NA,NA
417.1191098,C21H22O9,cpd:C17809,Polygonimitin B,C21H22O9,NA,NA,NA,NA,NA
417.155492,C22H26O8,cpd:C09435,Euparotin acetate,C22H26O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Guaianolide;    C09435  Euparotin acetate,NA,NA
417.155492,C22H26O8,cpd:C09493,Liatrin,C22H26O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09493  Liatrin sesqui,NA,NA
417.155492,C22H26O8,cpd:C10889,(+)-Syringaresinol,C22H26O8,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10889  (+)-Syringaresinol,NA,NA
417.1918656,C23H30O7,cpd:C17820,Gomisin H,C23H30O7,NA,NA,NA,NA,NA
417.1918656,C23H30O7,cpd:C17852,Biondinin E,C23H30O7,NA,NA,NA,NA,NA
417.2104841,C24H34O4S,cpd:C15180,17beta-Hydroxy-4-mercaptoandrost-4-en-3-one 4-acetate 17-propionate,C24H34O4S,NA,NA,NA,NA,NA
419.1195241,C17H24O12,cpd:C11674,Secogalioside,C17H24O12,NA,NA,NA,NA,NA
419.1347727,C21H24O9,cpd:C09500,Melampodin A,C21H24O9,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09500  Melampodin A sesqui,NA,NA
419.1347727,C21H24O9,cpd:C09754,Glycyphyllin;Phloretin 2'-O-rhamnoside,C21H24O9,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1212 Chalcones and dihydrochalcones;    C09754  Glycyphyllin;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Dihydrochalcones;    C09754  Glycyphyllin,NA,NA
419.1347727,C21H24O9,cpd:C10266,Isorhapontin,C21H24O9,NA,NA,"Lipids [BR:br08002]; PK  Polyketides;  PK13 Aromatic polyketides;   PK1309 Diphenyl ethers, biphenyls, dibenzyls and stilbenes;    C10266  Isorhapontin;Phytochemical compounds [BR:br08003]; Shikimate / acetate-malonate pathway derived compounds;  Stilbenoids;   Stilbenes;    C10266  Isorhapontin",NA,NA
419.1347727,C21H24O9,cpd:C10288,Rhaponticin;Rhapontin,C21H24O9,NA,NA,"Lipids [BR:br08002]; PK  Polyketides;  PK13 Aromatic polyketides;   PK1309 Diphenyl ethers, biphenyls, dibenzyls and stilbenes;    C10288  Rhaponticin;Phytochemical compounds [BR:br08003]; Shikimate / acetate-malonate pathway derived compounds;  Stilbenoids;   Stilbenes;    C10288  Rhaponticin",NA,NA
419.1559148,C18H28O11,cpd:C11645,Lamioside,C18H28O11,NA,NA,"Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0102 C10 isoprenoids (monoterpenes);    PR010207 Iridoid, 10-alkyliridoid and secoiridoid monoterpenoids;     C11645  Lamioside;Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Iridoids;    C11645  Lamioside;Glycosides [BR:br08021]; O-glycosides;  Iridoid glycosides;   C11645  Lamioside",NA,NA
419.1711784,C22H28O8,cpd:C09428,Eupacunolin,C22H28O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09428  Eupacunolin,NA,NA
419.1711784,C22H28O8,cpd:C09429,Eupacunoxin,C22H28O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09429  Eupacunoxin,NA,NA
419.1711784,C22H28O8,cpd:C09432,Eupaformosanin,C22H28O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09432  Eupaformosanin,NA,NA
419.1711784,C22H28O8,cpd:C09439,Eupatocunoxin,C22H28O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09439  Eupatocunoxin,NA,NA
419.1711784,C22H28O8,cpd:C09475,Hiyodorilactone A,C22H28O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09475  Hiyodorilactone A,NA,NA
421.0776589,C19H18O11,cpd:C10077,Mangiferin;Chinomin,C19H18O11,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Pyrones;   Xanthenes;    C10077  Mangiferin;Glycosides [BR:br08021]; C-glycosides;  C10077  Mangiferin,NA,NA
421.0776589,C19H18O11,cpd:C10089,Norswertianolin,C19H18O11,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Pyrones;   Xanthenes;    C10089  Norswertianolin,NA,NA
421.0776589,C19H18O11,cpd:C10095,Tripteroside;Norathyriol-6-O-beta-D-glucoside,C19H18O11,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Pyrones;   Xanthenes;    C10095  Tripteroside,NA,NA
421.0776589,C19H18O11,cpd:C16979,Isomangiferin,C19H18O11,NA,NA,Glycosides [BR:br08021]; C-glycosides;  C16979  Isomangiferin,NA,NA
421.1140204,C20H22O10,cpd:C09617,Catechin 7-O-beta-D-xyloside,C20H22O10,NA,NA,"Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1202 Flavans, Flavanols and Leucoanthocyanidins;    C09617  Catechin 7-O-beta-D-xyloside;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavan 3-ols;    C09617  Catechin 7-O-beta-D-xyloside;Glycosides [BR:br08021]; O-glycosides;  Flavonoid glycosides;   Flavans;    C09617  Catechin 7-O-beta-D-xyloside",NA,NA
421.1140204,C20H22O10,cpd:C10873,Plicatic acid,C20H22O10,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10873  Plicatic acid,NA,NA
421.1350735,C17H26O12,cpd:C11644,Lamiide,C17H26O12,NA,NA,Glycosides [BR:br08021]; O-glycosides;  Iridoid glycosides;   C11644  Lamiide,NA,NA
421.1350735,C17H26O12,cpd:C11660,10-Hydroxymorroniside,C17H26O12,NA,NA,NA,NA,NA
421.1868013,C22H30O8,cpd:C09801,Valtratum;Valtrate,C22H30O8,NA,NA,"Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0102 C10 isoprenoids (monoterpenes);    PR010207 Iridoid, 10-alkyliridoid and secoiridoid monoterpenoids;     C09801  Valtratum;Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Iridoids;    C09801  Valtratum",NA,NA
421.1868013,C22H30O8,cpd:C16809,Isovaltrate,C22H30O8,NA,NA,NA,NA,NA
421.1868013,C22H30O8,cpd:C17053,Picrasin F,C22H30O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Triterpenoids (C30);   Dammarenes;    C17053  Picrasin F,NA,NA
421.2078767,C19H34O10,cpd:C17614,1-Octen-3-ol-3-o-beta-D-xylopyranosyl(1->6)-beta-D-glucopyranoside,C19H34O10,NA,NA,NA,NA,NA
421.2232078,C23H34O7,cpd:C08776,Picrasin C;Nigakilactone J;Quassin,C23H34O7,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Triterpenoids (C30);   Dammarenes;    C08776  Nigakilactone J,NA,NA
421.2265399,C20H38O7S,cpd:C07874,"1,4-Bis(2-ethylhexyl) sulfosuccinate;Docusate hydrogen",C20H38O7S,NA,NA,NA,NA,NA
423.1296936,C20H24O10,cpd:C07602,Ginkgolide B,C20H24O10,NA,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010454 Ginkgolides and Bilobalides;     C07602  Ginkgolide B;Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Ginkgolides;    C07602  Ginkgolide B,NA,NA
423.1296936,C20H24O10,cpd:C07604,Ginkgolide J;BN 52024,C20H24O10,NA,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010454 Ginkgolides and Bilobalides;     C07604  Ginkgolide J;Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Ginkgolides;    C07604  Ginkgolide J,NA,NA
423.1296936,C20H24O10,cpd:C09309,Rutarin,C20H24O10,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Coumarins;   Furanocoumarins;    C09309  Rutarin;Glycosides [BR:br08021]; O-glycosides;  Coumarin glycosides;   C09309  Rutarin,NA,NA
423.1296936,C20H24O10,cpd:C16816,Ginkgolide M,C20H24O10,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Ginkgolides;    C16816  Ginkgolide M,NA,NA
423.1660657,C21H28O9,cpd:C10463,Grandidentatin,C21H28O9,NA,NA,NA,NA,NA
423.2024953,C22H32O8,cpd:C09776,Didrovaltratum;Didrovaltrate,C22H32O8,NA,NA,"Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0102 C10 isoprenoids (monoterpenes);    PR010207 Iridoid, 10-alkyliridoid and secoiridoid monoterpenoids;     C09776  Didrovaltratum;Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Iridoids;    C09776  Didrovaltratum",NA,NA
423.2024953,C22H32O8,cpd:C17032,Nigakilactone H,C22H32O8,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Triterpenoids (C30);   Dammarenes;    C17032  Nigakilactone H,NA,NA
423.2024953,C22H32O8,cpd:C19952,HT-2 Toxin,C22H32O8,NA,NA,Natural toxins [BR:br08009]; Fungal toxins;  Mycotoxins;   Trichothecenes;    C19952  HT-2 Toxin,NA,NA
423.2388789,C23H36O7,cpd:C01844,Pravastatin,C23H36O7,Bile secretion,NA,"Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; C CARDIOVASCULAR SYSTEM;  C10 LIPID MODIFYING AGENTS;   C10A LIPID MODIFYING AGENTS, PLAIN;    C10AA HMG CoA reductase inhibitors;     C10AA03 Pravastatin;      D08410  Pravastatin (INN);Target-based classification of drugs [BR:br08310]; Enzymes;  Oxidoreductases (EC1);   Dehydrogenases;    HMGCR;     D08410  Pravastatin (INN);Drug metabolizing enzymes and transporters [br08309.html]; Drug transporters;  D08410",NA,NA
425.1817801,C21H30O9,cpd:C15970,Abscisic acid glucose ester;Abscisic acid-beta-D-glucopyranosyl ester;beta-D-Glucopyranosyl abscisate,C21H30O9,Carotenoid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites,NA,NA,2.4.1.263;3.2.1.175,R07575 R09723
427.103449,C22H20O9,cpd:C12425,epsilon-Rhodomycinone;Rhodomycinone,C22H20O9,Biosynthesis of type II polyketide products;Biosynthesis of secondary metabolites,NA,NA,1.14.13.180;2.4.1.-,R06683 R06684 R09336
427.1398377,C23H24O8,cpd:C10730,beta-Peltatin A methyl ether,C23H24O8,NA,NA,Phytochemical compounds [BR:br08003]; Phenylpropanoids;  Lignans;   Lignans;    C10730  beta-Peltatin A methyl ether,NA,NA
427.1398377,C23H24O8,cpd:C15181,Wortmannin,C23H24O8,NA,NA,NA,NA,NA
427.1610128,C20H28O10,cpd:C10458,Furcatin,C20H28O10,NA,NA,NA,NA,NA
429.1191119,C22H22O9,cpd:C10509,Ononin;Formononetin 7-O-glucoside,C22H22O9,Isoflavonoid biosynthesis,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10509  Ononin;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10509  Ononin;Glycosides [BR:br08021]; O-glycosides;  Flavonoid glycosides;   Isoflavones;    C10509  Ononin,2.3.1.115;2.4.1.170,R07729 R07731 R07732 R07733
